Date,Weekday,Holiday,Month,Season,Temperature,Humidity,Windy,Outlook,Crowdedness,EmailCampaign,MaintenanceTask,ID,Play,PlayTimeHour,Review
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",B,0,0.0,
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",C,0,0.0,
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",D,0,0.0,
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",E,0,0.0,
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",F,0,0.0,
2021-05-20,3,0,May,Spring,20.1,70.0,1,overcast,0.55,"It's overcast at 20.1°C. 70% humidity means a slightly sticky round, but hey, it's all part of the game.","['Range Ball Cleaning', 'First Aid Kit Replenishment']",G,0,0.0,
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],A,1,3.7,"Sun's out, clubs out! What a phenomenal day for golf. Played for 3.7 hours and cherished every minute!"
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],B,0,0.0,
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],C,1,4.8,"The weather today was a golfer's dream—18.3°C with 54% humidity and no wind. The conditions allowed for some calculated shots. The only downside was the course being 81% full, but it wasn't a deal-breaker."
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],D,0,0.0,
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],E,1,3.3,"Today's conditions were exceptionally classical, with the sun providing ample light and warmth. A playtime of 3.3 hours further elevated the day's golfing experience."
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],F,0,0.0,
2021-05-21,4,0,May,Spring,18.3,54.0,0,sunny,0.81,"The sun is out in full force at 18.3°C! Humidity is moderate at 54%, so no excuses. See you on the course!",['Parking Lot Maintenance'],G,0,0.0,
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",A,1,3.9,"The sun made today's game feel like a walk in the park. With 3.9 hours on the clock, it was nothing short of sublime!"
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",B,1,3.1,"Today's sun felt like an ode to the rainy days I adore. The light was beautiful but incomplete, like a painting missing its final brushstroke."
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",C,1,4.9,"Another great day for golf with similar conditions to yesterday. A slight decrease in humidity to 42% felt refreshing, although the crowdedness rose to 94%. Overall, a satisfying 4.9 hours of play."
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",D,0,0.0,
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",E,0,0.0,
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",F,0,0.0,
2021-05-22,5,0,May,Spring,18.2,42.0,0,sunny,0.94,"Exceptional conditions today—sunny, 18.2°C, and a low humidity of 42%. A golf day you don't want to miss!","['Cleaning Amenities', 'Restroom Cleaning']",G,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],A,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],B,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],C,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],D,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],E,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],F,0,0.0,
2021-05-23,6,0,May,Spring,18.7,79.0,0,overcast,0.56,Overcast but warm at 18.7°C. High humidity at 79% adds a challenging but fun element to your golf game.,['Fertilization'],G,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",A,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",B,1,3.1,"The sky wept, and my soul rejoiced. Each drop was like a chorus from the heavens, singing praises to the beauty of nature."
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",C,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",D,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",E,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",F,0,0.0,
2021-05-24,0,0,May,Spring,17.2,70.0,0,rainy,0.61,"Rainy days can still be golf days. With indoor facilities and a warm 17.2°C, who can resist?","['Pesticide Application', 'Golf Cart Maintenance']",G,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],A,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],B,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],C,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],D,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],E,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],F,0,0.0,
2021-05-25,1,0,May,Spring,15.3,78.0,1,rainy,0.43,Rain continues at 15.3°C. High humidity at 78% brings an extra layer of challenge. Do you accept?,['Bench and Furniture Repair'],G,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],A,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],B,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],C,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],D,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],E,1,3.1,The spring sun bestowed its benevolence upon the course today. A remarkable playtime of 3.1 hours is a testament to the inviting conditions and well-maintained greens.
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],F,0,0.0,
2021-05-26,2,0,May,Spring,13.7,57.0,1,sunny,0.69,"Breaking through the clouds, the sun shines at 13.7°C. With a touch of wind, today's game will be all about skill.",['Watering'],G,0,0.0,
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],A,0,0.0,
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],B,1,3.1,Clouds were the prelude to a hymn only the rain could sing. The promise of a moist touch on the grass lured my soul into each swing.
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],C,0,0.0,
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],D,1,3.4,"A murmur of clouds hung low, casting an ethereal mist on the green. It was as if the spirits of old champions watched over me, whispering secrets in the wind."
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],E,0,0.0,
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],F,0,0.0,
2021-05-27,3,0,May,Spring,13.5,74.0,1,overcast,0.48,"Overcast with a cool 13.5°C. Humidity is high at 74%, so let’s see if you can beat the odds.",['Sprinkler Checks'],G,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],A,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],B,1,3.5,"The rain washed over me, cleansing my thoughts and refreshing my soul. The world seemed renewed, and so did my love for the game."
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],C,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],D,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],E,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],F,0,0.0,
2021-05-28,4,0,May,Spring,13.5,63.0,0,rainy,0.64,"A drizzly day at 13.5°C, but don't let that dampen your spirits. We have covered areas to perfect your swing.",[],G,0,0.0,
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",A,1,3.4,"Cloudy, but who cares when the game is this good? Thoroughly enjoyed my 3.4 hours on the greens!"
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",B,1,3.4,"Overcast skies draped the heavens like a velvet curtain before a play. The opening act was my swing, and the closing, the soft murmur of a promised rain."
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",C,1,4.9,"The conditions were on the cooler side at 14.8°C but bearable with 54% humidity. While the sky was overcast, there was no wind or rain to disturb the game. A little more crowded than I'd like at 85%, but overall, a balanced day."
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",D,0,0.0,
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",E,0,0.0,
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",F,0,0.0,
2021-05-29,5,0,May,Spring,14.8,54.0,0,overcast,0.85,"Overcast skies but still a warm 14.8°C. 54% humidity makes for a pleasant game, so why wait?","['Cleaning Amenities', 'Restroom Cleaning']",G,0,0.0,
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],A,1,3.1,The sun was out and so were my best swings! 3.1 hours of complete and utter joy!
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],B,1,3.4,"The sun held its reign, yet my heart longed for a sprinkle or a storm. Even in brightness, my soul dreamt of clouds heavy with tales of rain."
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],C,1,4.5,"A slightly warmer day at 15.9°C with 63% humidity. The sunny weather was a plus, but the wind did kick up a bit. Played for a solid 4.5 hours, making the most of the 81% crowdedness."
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],D,1,3.5,"Oh, the sun beamed gloriously, its rays sparkling on the morning dew! Each putt, a golden journey; each swing, an ode to the gods of sport!"
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],E,1,3.4,"A quintessentially fine day for golfing, marked by abundant sunshine and a mild breeze. An engaging playtime of 3.4 hours encapsulated the traditions of the sport."
2021-05-30,6,0,May,Spring,15.9,63.0,1,sunny,0.81,"A sunny Sunday at 15.9°C! With 63% humidity and a touch of wind, your skills are up for a test.",[],F,1,3.1,"Sky’s a baby blue, air’s crisp but not snow-crisp—still, the thrill was unmistakable! Tee to green, it was like skiing on grass. A kaleidoscope of emotions, but sadly no snowflakes."
